,ratio,rndint,kernel,length_scale,nu,alpha,periodicity,mape,r2
1006,0.3,147.0,RQ,1.0,-,1.0,-,0.0281634383403361,0.9783772130585418
1007,0.3,147.0,ESS,1.0,-,-,1.0,0.0256113362460292,0.977986458301196
1008,0.3,561.0,RBF,1.0,-,-,-,0.0334161244014757,0.95543906219355
1009,0.3,561.0,Matern,1.0,1.5,-,-,0.0215034393399522,0.982227456639781
1010,0.3,561.0,RQ,1.0,-,1.0,-,0.0289178929831477,0.9749718656809558
1011,0.3,561.0,ESS,1.0,-,-,1.0,0.9622756173001668,-15.87931573265304
1012,0.3,237.0,RBF,1.0,-,-,-,0.0331762869985187,0.9663850217323842
1013,0.3,237.0,Matern,1.0,1.5,-,-,0.020058116126024,0.9875816455894172
1014,0.3,237.0,RQ,1.0,-,1.0,-,0.0293119832992923,0.9774929189658776
1015,0.3,237.0,ESS,1.0,-,-,1.0,1.0,-16.99174499768647
1016,0.3,588.0,RBF,1.0,-,-,-,0.0304545071065324,0.9686273960139998
1017,0.3,588.0,Matern,1.0,1.5,-,-,0.0201802064311272,0.9869695912641454
1018,0.3,588.0,RQ,1.0,-,1.0,-,0.0297832923665066,0.9765134050818924
1019,0.3,588.0,ESS,1.0,-,-,1.0,0.0568574897865283,0.8726001100006509
1020,0.3,951.0,RBF,1.0,-,-,-,0.0340598956041708,0.95613421538234
1021,0.3,951.0,Matern,1.0,1.5,-,-,0.0198624480679927,0.9866192159755308
1022,0.3,951.0,RQ,1.0,-,1.0,-,0.0282004023863844,0.9797671032108668
1023,0.3,951.0,ESS,1.0,-,-,1.0,0.0340598639993337,0.9561343001360552
1024,0.3,490.0,RBF,1.0,-,-,-,0.0326981151294599,0.9659121612443736
1025,0.3,490.0,Matern,1.0,1.5,-,-,0.020241845187502,0.9882220751321552
1026,0.3,490.0,RQ,1.0,-,1.0,-,0.0290119227659021,0.977727172658006
1027,0.3,490.0,ESS,1.0,-,-,1.0,0.9925428266793908,-16.53333364591721
1028,0.3,395.0,RBF,1.0,-,-,-,0.0300026472453718,0.9685442289579198
1029,0.3,395.0,Matern,1.0,1.5,-,-,0.0207205438178525,0.9865047136553788
1030,0.3,395.0,RQ,1.0,-,1.0,-,0.0292572014669883,0.9771364288371096
1031,0.3,395.0,ESS,1.0,-,-,1.0,0.030002640198188,0.968544244719736
1032,0.3,877.0,RBF,1.0,-,-,-,0.0349363303227124,0.9580848028097276
1033,0.3,877.0,Matern,1.0,1.5,-,-,0.0223577721358768,0.984942337232868
1034,0.3,877.0,RQ,1.0,-,1.0,-,0.0315865811682036,0.9744804366304074
1035,0.3,877.0,ESS,1.0,-,-,1.0,0.0350797798679776,0.9534275766785532
1036,0.3,297.0,RBF,1.0,-,-,-,0.0352356747100419,0.9579401102183376
1037,0.3,297.0,Matern,1.0,1.5,-,-,0.0203928263370285,0.98807260477213
1038,0.3,297.0,RQ,1.0,-,1.0,-,0.0312737616247512,0.9775075052349004
1039,0.3,297.0,ESS,1.0,-,-,1.0,0.9704783010033238,-15.61375749928213
1040,0.3,721.0,RBF,1.0,-,-,-,0.0333009152537571,0.959028602906419
1041,0.3,721.0,Matern,1.0,1.5,-,-,0.0206899493839534,0.9856153368301824
1042,0.3,721.0,RQ,1.0,-,1.0,-,0.029504982335379,0.9758324608682248
1043,0.3,721.0,ESS,1.0,-,-,1.0,1.0,-17.550109887402254
1044,0.3,711.0,RBF,1.0,-,-,-,0.0341571067748796,0.95894229744326
1045,0.3,711.0,Matern,1.0,1.5,-,-,0.0206285435085824,0.9876379618083652
1046,0.3,711.0,RQ,1.0,-,1.0,-,0.0288046528598783,0.9797035652994572
1047,0.3,711.0,ESS,1.0,-,-,1.0,0.9946453385898766,-16.11389143925164
1048,0.3,985.0,RBF,1.0,-,-,-,1.0,-16.796848015809985
1049,0.3,985.0,Matern,1.0,1.5,-,-,0.0206554705029414,0.9838107793186688
1050,0.3,985.0,RQ,1.0,-,1.0,-,0.0310430263779269,0.973912489336608
1051,0.3,985.0,ESS,1.0,-,-,1.0,0.0330590959525525,0.9576577176493474
1052,0.3,171.0,RBF,1.0,-,-,-,1.0,-15.7886506821362
1053,0.3,171.0,Matern,1.0,1.5,-,-,0.0208985137722814,0.9852524468556126
1054,0.3,171.0,RQ,1.0,-,1.0,-,0.0315202248302204,0.9751798287607928
1055,0.3,171.0,ESS,1.0,-,-,1.0,0.0333491904882615,0.9541263915065384
1056,0.3,75.0,RBF,1.0,-,-,-,0.0332339931034879,0.953171071956772
1057,0.3,75.0,Matern,1.0,1.5,-,-,0.0212627721821161,0.9834595735512216
1058,0.3,75.0,RQ,1.0,-,1.0,-,0.0306915865207665,0.9741286324120236
1059,0.3,75.0,ESS,1.0,-,-,1.0,1.0,-16.637470639166917
1060,0.3,16.0,RBF,1.0,-,-,-,0.0343431945520225,0.9453964553488468
1061,0.3,16.0,Matern,1.0,1.5,-,-,0.0225985223921615,0.9811753005588894
1062,0.3,16.0,RQ,1.0,-,1.0,-,0.0312249693408482,0.9729606911153162
1063,0.3,16.0,ESS,1.0,-,-,1.0,0.038148964502018,0.9531239412203438
1064,0.3,669.0,RBF,1.0,-,-,-,0.0285886829133713,0.9678687550881232
1065,0.3,669.0,Matern,1.0,1.5,-,-,0.0182379847403074,0.986642188018966
1066,0.3,669.0,RQ,1.0,-,1.0,-,0.0246067650317046,0.9804113749389362
1067,0.3,669.0,ESS,1.0,-,-,1.0,0.0246243545625742,0.9789836544324232
1068,0.3,530.0,RBF,1.0,-,-,-,0.036016577353663,0.9570288795629578
1069,0.3,530.0,Matern,1.0,1.5,-,-,0.0218848388072573,0.9864556027490196
1070,0.3,530.0,RQ,1.0,-,1.0,-,0.0316464239814374,0.975853027611812
1071,0.3,530.0,ESS,1.0,-,-,1.0,0.0321431091416872,0.9689963487395056
1072,0.3,999.0,RBF,1.0,-,-,-,0.029995092749509,0.9691239183951024
1073,0.3,999.0,Matern,1.0,1.5,-,-,0.0213533262058877,0.9856317243284723
1074,0.3,999.0,RQ,1.0,-,1.0,-,0.0325967584730642,0.9727437290672858
1075,0.3,999.0,ESS,1.0,-,-,1.0,0.0265897989274558,0.9766724407669518
1076,0.3,794.0,RBF,1.0,-,-,-,1.0,-16.695694455447025
1077,0.3,794.0,Matern,1.0,1.5,-,-,0.0215882330383678,0.9854577909737202
1078,0.3,794.0,RQ,1.0,-,1.0,-,0.0317551641600141,0.9744434960031506
1079,0.3,794.0,ESS,1.0,-,-,1.0,1.0,-16.695694455447025
1080,0.3,936.0,RBF,1.0,-,-,-,0.0317300777471958,0.9660434584635346
1081,0.3,936.0,Matern,1.0,1.5,-,-,0.0200161812093473,0.986223540619711
1082,0.3,936.0,RQ,1.0,-,1.0,-,0.0293154489716027,0.975624889137318
1083,0.3,936.0,ESS,1.0,-,-,1.0,0.0315447328475901,0.9666852595393404
1084,0.3,111.0,RBF,1.0,-,-,-,0.0321009604731162,0.9686894735308424
1085,0.3,111.0,Matern,1.0,1.5,-,-,0.0202497506384698,0.9881692783477553
1086,0.3,111.0,RQ,1.0,-,1.0,-,0.0333231718942764,0.9735587003515926
1087,0.3,111.0,ESS,1.0,-,-,1.0,0.9908949113059112,-15.89247019704263
1088,0.3,816.0,RBF,1.0,-,-,-,0.0315297264973066,0.9695468636967788
1089,0.3,816.0,Matern,1.0,1.5,-,-,0.0191243089573126,0.9888807712486596
1090,0.3,816.0,RQ,1.0,-,1.0,-,0.0283313476960777,0.9792991752866635
1091,0.3,816.0,ESS,1.0,-,-,1.0,0.9954727599985878,-16.522709119466224
1092,0.3,968.0,RBF,1.0,-,-,-,0.030193993842014,0.9776855423162222
1093,0.3,968.0,Matern,1.0,1.5,-,-,0.0212069019671456,0.9893293330814272
1094,0.3,968.0,RQ,1.0,-,1.0,-,0.0321365512431697,0.9772787854327872
1095,0.3,968.0,ESS,1.0,-,-,1.0,0.0301939927800786,0.9776855444996664
1096,0.3,48.0,RBF,1.0,-,-,-,0.0343664172361765,0.9571701020116992
1097,0.3,48.0,Matern,1.0,1.5,-,-,0.0213984014158696,0.9836882615815166
1098,0.3,48.0,RQ,1.0,-,1.0,-,0.0292345492387031,0.9749498250767444
1099,0.3,48.0,ESS,1.0,-,-,1.0,0.0343664169618803,0.9571701026150352
1100,0.3,986.0,RBF,1.0,-,-,-,1.0,-15.985519994879478
1101,0.3,986.0,Matern,1.0,1.5,-,-,0.0208380501923886,0.9884460151689444
1102,0.3,986.0,RQ,1.0,-,1.0,-,0.031577623333952,0.9775130426232108
1103,0.3,986.0,ESS,1.0,-,-,1.0,0.0326393073027603,0.9704023738230256
1104,0.3,829.0,RBF,1.0,-,-,-,0.031699789195782,0.9678085417121952
1105,0.3,829.0,Matern,1.0,1.5,-,-,0.021705767530913,0.9852657245380868
1106,0.3,829.0,RQ,1.0,-,1.0,-,0.0306260783067363,0.97414794353042
1107,0.3,829.0,ESS,1.0,-,-,1.0,0.0316997320953388,0.9678086583377176
1108,0.3,996.0,RBF,1.0,-,-,-,0.0290392751154332,0.96167713439581
1109,0.3,996.0,Matern,1.0,1.5,-,-,0.0197435762406203,0.9861688129549936
1110,0.3,996.0,RQ,1.0,-,1.0,-,0.0277522735946358,0.9777771018515512
1111,0.3,996.0,ESS,1.0,-,-,1.0,0.9939168652652502,-17.652046866782328
1112,0.3,272.0,RBF,1.0,-,-,-,0.0311337011930761,0.969729818178956
1113,0.3,272.0,Matern,1.0,1.5,-,-,0.0224068472689502,0.9857003592449716
1114,0.3,272.0,RQ,1.0,-,1.0,-,0.0311336937521071,0.9758262353242214
1115,0.3,272.0,ESS,1.0,-,-,1.0,0.9955068030834162,-16.413286343520774
1116,0.3,759.0,RBF,1.0,-,-,-,1.0,-17.299906245177834
1117,0.3,759.0,Matern,1.0,1.5,-,-,0.0206736835954545,0.987727029197372
1118,0.3,759.0,RQ,1.0,-,1.0,-,0.0305233216915296,0.9768479148465856
1119,0.3,759.0,ESS,1.0,-,-,1.0,0.9966662017061064,-17.218531678804833
1120,0.3,390.0,RBF,1.0,-,-,-,0.0332260717169314,0.9583362867501456
1121,0.3,390.0,Matern,1.0,1.5,-,-,0.0205436977923532,0.9864569372837976
1122,0.3,390.0,RQ,1.0,-,1.0,-,0.029320802245594,0.9784507415039037
1123,0.3,390.0,ESS,1.0,-,-,1.0,1.0,-16.4480562522893
1124,0.3,930.0,RBF,1.0,-,-,-,0.0327446777831617,0.9634505333535022
1125,0.3,930.0,Matern,1.0,1.5,-,-,0.0193951820499101,0.9892831683830796
1126,0.3,930.0,RQ,1.0,-,1.0,-,0.0306550777527097,0.9774986655862976
1127,0.3,930.0,ESS,1.0,-,-,1.0,0.9871559170156284,-16.226126125271627
1128,0.3,633.0,RBF,1.0,-,-,-,1.0,-17.990055140037878
1129,0.3,633.0,Matern,1.0,1.5,-,-,0.0219904453392905,0.9827494584400124
1130,0.3,633.0,RQ,1.0,-,1.0,-,0.028756144829297,0.9745891213077787
1131,0.3,633.0,ESS,1.0,-,-,1.0,1.0,-17.990055140037878
1132,0.3,928.0,RBF,1.0,-,-,-,0.0303070928837303,0.9706804936860656
1133,0.3,928.0,Matern,1.0,1.5,-,-,0.019139847530983,0.989476027795492
1134,0.3,928.0,RQ,1.0,-,1.0,-,0.0281768822307793,0.9807669420280288
1135,0.3,928.0,ESS,1.0,-,-,1.0,0.9892152520910754,-15.89604438414834
1136,0.3,854.0,RBF,1.0,-,-,-,0.0358860300306533,0.9517602481261778
1137,0.3,854.0,Matern,1.0,1.5,-,-,0.0222014951934485,0.9840253310569044
1138,0.3,854.0,RQ,1.0,-,1.0,-,0.0320875889280646,0.9740230578968148
1139,0.3,854.0,ESS,1.0,-,-,1.0,0.0358859614932439,0.9517604525183048
1140,0.3,554.0,RBF,1.0,-,-,-,1.0,-16.81580902768247
1141,0.3,554.0,Matern,1.0,1.5,-,-,0.0220393096742176,0.9839000418107174
1142,0.3,554.0,RQ,1.0,-,1.0,-,0.0305521463672281,0.974519252458401
1143,0.3,554.0,ESS,1.0,-,-,1.0,0.0355770193773026,0.9559482370865529
1144,0.3,562.0,RBF,1.0,-,-,-,1.0,-16.542287907501496
1145,0.3,562.0,Matern,1.0,1.5,-,-,0.0207794433832006,0.9865545387305767
1146,0.3,562.0,RQ,1.0,-,1.0,-,0.0300322197143469,0.9772766458923268
1147,0.3,562.0,ESS,1.0,-,-,1.0,0.033548037860182,0.9627151192275608
1148,0.3,78.0,RBF,1.0,-,-,-,1.0,-16.814009985780594
1149,0.3,78.0,Matern,1.0,1.5,-,-,0.0204662719451473,0.9852517293084536
1150,0.3,78.0,RQ,1.0,-,1.0,-,0.0311263911629613,0.9742246880930115
1151,0.3,78.0,ESS,1.0,-,-,1.0,1.0,-16.814009985780594
1152,0.3,222.0,RBF,1.0,-,-,-,1.0,-17.095929091929086
1153,0.3,222.0,Matern,1.0,1.5,-,-,0.0207290028693255,0.9885230925775432
1154,0.3,222.0,RQ,1.0,-,1.0,-,0.0301918432837659,0.9778696592069724
1155,0.3,222.0,ESS,1.0,-,-,1.0,0.0311073720026545,0.9715358309730304
1156,0.3,294.0,RBF,1.0,-,-,-,0.0341386271580317,0.9527064953046236
1157,0.3,294.0,Matern,1.0,1.5,-,-,0.0199140297846187,0.987792912889908
1158,0.3,294.0,RQ,1.0,-,1.0,-,0.0314445094094204,0.9777640190387912
1159,0.3,294.0,ESS,1.0,-,-,1.0,0.0341346169453879,0.9527192248338928
1160,0.3,725.0,RBF,1.0,-,-,-,0.0318061397472856,0.9625333993501296
1161,0.3,725.0,Matern,1.0,1.5,-,-,0.0202045919784785,0.9862297658649994
1162,0.3,725.0,RQ,1.0,-,1.0,-,0.0262699409053549,0.9811613149190656
1163,0.3,725.0,ESS,1.0,-,-,1.0,0.9975890113327586,-16.570929989500556
1164,0.3,582.0,RBF,1.0,-,-,-,0.0308336777239885,0.9643694343641668
1165,0.3,582.0,Matern,1.0,1.5,-,-,0.0204496127468068,0.987331398540232
1166,0.3,582.0,RQ,1.0,-,1.0,-,0.0298521991175038,0.9772387542514808
1167,0.3,582.0,ESS,1.0,-,-,1.0,0.9945939525384482,-16.18686345987134
1168,0.3,731.0,RBF,1.0,-,-,-,0.0321407069796412,0.9671271088449336
1169,0.3,731.0,Matern,1.0,1.5,-,-,0.0211260443395893,0.9843874585230136
1170,0.3,731.0,RQ,1.0,-,1.0,-,0.0308071585120646,0.9722884493759848
1171,0.3,731.0,ESS,1.0,-,-,1.0,0.9899384061157572,-16.78494474547184
1172,0.3,249.0,RBF,1.0,-,-,-,0.0335536313676566,0.9626229446089308
1173,0.3,249.0,Matern,1.0,1.5,-,-,0.0209323276329313,0.9870737161314392
1174,0.3,249.0,RQ,1.0,-,1.0,-,0.0297527190068636,0.9787134281854608
1175,0.3,249.0,ESS,1.0,-,-,1.0,0.9966752374201436,-15.819268393032852
1176,0.3,791.0,RBF,1.0,-,-,-,0.0313845290339673,0.966638797993568
1177,0.3,791.0,Matern,1.0,1.5,-,-,0.0216956153386454,0.9875838413185724
1178,0.3,791.0,RQ,1.0,-,1.0,-,0.0298617976331078,0.978088423377015
1179,0.3,791.0,ESS,1.0,-,-,1.0,0.0313845046653674,0.966638860085381
1180,0.3,35.0,RBF,1.0,-,-,-,0.0310936174018115,0.9669202451120924
1181,0.3,35.0,Matern,1.0,1.5,-,-,0.0207619371751507,0.986365917145762
1182,0.3,35.0,RQ,1.0,-,1.0,-,0.0312855948683358,0.97494980905811
1183,0.3,35.0,ESS,1.0,-,-,1.0,0.9930423315012018,-15.90779932913161
1184,0.3,180.0,RBF,1.0,-,-,-,0.0306412461143877,0.9701861175558752
1185,0.3,180.0,Matern,1.0,1.5,-,-,0.01982160856318,0.98788461396816
1186,0.3,180.0,RQ,1.0,-,1.0,-,0.0273431343371227,0.9790943585428278
1187,0.3,180.0,ESS,1.0,-,-,1.0,0.0295202125171664,0.9729741423492252
1188,0.3,510.0,RBF,1.0,-,-,-,0.0307799237377994,0.9687210540022628
1189,0.3,510.0,Matern,1.0,1.5,-,-,0.0207432767428723,0.9872602581292196
1190,0.3,510.0,RQ,1.0,-,1.0,-,0.0300031494869914,0.9772006544684192
1191,0.3,510.0,ESS,1.0,-,-,1.0,1.0,-16.740559878954603
1192,0.3,593.0,RBF,1.0,-,-,-,0.0355943889109991,0.9500143218690326
1193,0.3,593.0,Matern,1.0,1.5,-,-,0.0211293354254111,0.986195204436646
1194,0.3,593.0,RQ,1.0,-,1.0,-,0.030947572103074,0.9777730118492228
1195,0.3,593.0,ESS,1.0,-,-,1.0,0.0355943314490821,0.9500144847428093
1196,0.3,634.0,RBF,1.0,-,-,-,0.030912678605049,0.9647353567490826
1197,0.3,634.0,Matern,1.0,1.5,-,-,0.0218084867209497,0.9849084228009368
1198,0.3,634.0,RQ,1.0,-,1.0,-,0.0295196066757126,0.9761383987373328
1199,0.3,634.0,ESS,1.0,-,-,1.0,0.0309126737389027,0.964735368730498
1200,0.35,678.0,RBF,1.0,-,-,-,0.0313831478381713,0.9625876622428208
1201,0.35,678.0,Matern,1.0,1.5,-,-,0.0218583181942184,0.9836206857797998
1202,0.35,678.0,RQ,1.0,-,1.0,-,0.0307306117430618,0.9747346202212566
1203,0.35,678.0,ESS,1.0,-,-,1.0,0.9780464225625224,-16.428456509713378
1204,0.35,147.0,RBF,1.0,-,-,-,0.0309556822156035,0.9672133351352632
1205,0.35,147.0,Matern,1.0,1.5,-,-,0.0211905728866187,0.9859522193014234
1206,0.35,147.0,RQ,1.0,-,1.0,-,0.0311555199872059,0.9750015412706418
1207,0.35,147.0,ESS,1.0,-,-,1.0,0.0286027092208311,0.9714389172949408
1208,0.35,561.0,RBF,1.0,-,-,-,0.0339607471571772,0.9565658759693834
1209,0.35,561.0,Matern,1.0,1.5,-,-,0.0217252121274204,0.9825378754206772
1210,0.35,561.0,RQ,1.0,-,1.0,-,0.0294142010262017,0.9750353009155696
1211,0.35,561.0,ESS,1.0,-,-,1.0,0.9668106712438612,-15.906264628854627
1212,0.35,237.0,RBF,1.0,-,-,-,0.0330046521371487,0.9639313848501632
1213,0.35,237.0,Matern,1.0,1.5,-,-,0.0216561131393823,0.9856892543700652
1214,0.35,237.0,RQ,1.0,-,1.0,-,0.0313173140197348,0.9740009347178424
1215,0.35,237.0,ESS,1.0,-,-,1.0,1.0,-17.10479577494918
1216,0.35,588.0,RBF,1.0,-,-,-,0.0329505187663738,0.9646943817596256
1217,0.35,588.0,Matern,1.0,1.5,-,-,0.0211093520069501,0.9863181205360788
1218,0.35,588.0,RQ,1.0,-,1.0,-,0.0319872914910689,0.9740622729111484
1219,0.35,588.0,ESS,1.0,-,-,1.0,0.0681615422894457,0.6727309574653901
1220,0.35,951.0,RBF,1.0,-,-,-,0.0335604545517392,0.957603432890883
1221,0.35,951.0,Matern,1.0,1.5,-,-,0.0202891173664263,0.9864662359722404
1222,0.35,951.0,RQ,1.0,-,1.0,-,0.0290227695109773,0.9783267531527317
1223,0.35,951.0,ESS,1.0,-,-,1.0,0.0335604248770532,0.9576035115780472
1224,0.35,490.0,RBF,1.0,-,-,-,0.0336032730021698,0.9642385760345732
1225,0.35,490.0,Matern,1.0,1.5,-,-,0.0205465083884444,0.988326105309562
1226,0.35,490.0,RQ,1.0,-,1.0,-,0.0303374296216727,0.9769980622501911
1227,0.35,490.0,ESS,1.0,-,-,1.0,0.9916597096484548,-16.341615767448943
1228,0.35,395.0,RBF,1.0,-,-,-,0.0330184180136408,0.960055185104613
1229,0.35,395.0,Matern,1.0,1.5,-,-,0.0223606018880711,0.9832850098130592
1230,0.35,395.0,RQ,1.0,-,1.0,-,0.030665779584776,0.9742878729645854
1231,0.35,395.0,ESS,1.0,-,-,1.0,0.0330184110778867,0.960055191298424
1232,0.35,877.0,RBF,1.0,-,-,-,0.0341592915872893,0.9616907498673068
1233,0.35,877.0,Matern,1.0,1.5,-,-,0.0226921265897225,0.9846261638128404
1234,0.35,877.0,RQ,1.0,-,1.0,-,0.0323731837773594,0.973056124022626
1235,0.35,877.0,ESS,1.0,-,-,1.0,0.0334356245856391,0.9646016459347966
1236,0.35,297.0,RBF,1.0,-,-,-,0.033238708272258,0.9613946179502344
1237,0.35,297.0,Matern,1.0,1.5,-,-,0.0209014284335103,0.9878189836442568
1238,0.35,297.0,RQ,1.0,-,1.0,-,0.0321773646881035,0.9764720921589268
1239,0.35,297.0,ESS,1.0,-,-,1.0,0.975042221529446,-15.728591047591024
1240,0.35,721.0,RBF,1.0,-,-,-,0.0342435393192486,0.9575048962696682
1241,0.35,721.0,Matern,1.0,1.5,-,-,0.0213079589651224,0.9855497227977774
1242,0.35,721.0,RQ,1.0,-,1.0,-,0.0298935116430557,0.9761882059371624
1243,0.35,721.0,ESS,1.0,-,-,1.0,0.9763719498922012,-16.704188172927957
1244,0.35,711.0,RBF,1.0,-,-,-,0.0358063022495247,0.95856761455682
1245,0.35,711.0,Matern,1.0,1.5,-,-,0.0210506637218442,0.9874725963560386
1246,0.35,711.0,RQ,1.0,-,1.0,-,0.0305221396111077,0.9776041832839878
1247,0.35,711.0,ESS,1.0,-,-,1.0,0.9918231263265584,-15.866957341916663
1248,0.35,985.0,RBF,1.0,-,-,-,1.0,-16.395511029819723
1249,0.35,985.0,Matern,1.0,1.5,-,-,0.0223537650939289,0.9822215032940234
1250,0.35,985.0,RQ,1.0,-,1.0,-,0.0340909834675467,0.9707562831119176
1251,0.35,985.0,ESS,1.0,-,-,1.0,0.0365558043700085,0.9471144837687828
1252,0.35,171.0,RBF,1.0,-,-,-,1.0,-16.08155654561707
1253,0.35,171.0,Matern,1.0,1.5,-,-,0.0216524248498366,0.984198561736459
1254,0.35,171.0,RQ,1.0,-,1.0,-,0.033130336553262,0.9728701209612084
1255,0.35,171.0,ESS,1.0,-,-,1.0,0.0300913955375835,0.9685790562371932
1256,0.35,75.0,RBF,1.0,-,-,-,0.0339120195337776,0.9527111956698884
1257,0.35,75.0,Matern,1.0,1.5,-,-,0.0221098573277537,0.982560897795382
1258,0.35,75.0,RQ,1.0,-,1.0,-,0.0311305342609225,0.9727621802062562
1259,0.35,75.0,ESS,1.0,-,-,1.0,1.0,-17.286116879306565
1260,0.35,16.0,RBF,1.0,-,-,-,0.0348284448990089,0.942049447490755
1261,0.35,16.0,Matern,1.0,1.5,-,-,0.0228842797994412,0.9801333268286468
1262,0.35,16.0,RQ,1.0,-,1.0,-,0.0323432400111156,0.9712595132570508
1263,0.35,16.0,ESS,1.0,-,-,1.0,0.0370824195896832,0.9597480052783722
1264,0.35,669.0,RBF,1.0,-,-,-,0.0312209888486151,0.964607751181154
1265,0.35,669.0,Matern,1.0,1.5,-,-,0.0195270826018186,0.9862420491099
1266,0.35,669.0,RQ,1.0,-,1.0,-,0.0277190600344304,0.9777269468965524
1267,0.35,669.0,ESS,1.0,-,-,1.0,0.0309047149174484,0.9637284687637132
1268,0.35,530.0,RBF,1.0,-,-,-,0.0351560925660338,0.9591972627799872
1269,0.35,530.0,Matern,1.0,1.5,-,-,0.0225902121380977,0.985501499059901
1270,0.35,530.0,RQ,1.0,-,1.0,-,0.0324778113647544,0.9745528207868508
1271,0.35,530.0,ESS,1.0,-,-,1.0,0.0314782710318501,0.9693871316577456
1272,0.35,999.0,RBF,1.0,-,-,-,0.0331144034235223,0.9596357271802562
1273,0.35,999.0,Matern,1.0,1.5,-,-,0.0228964023621963,0.9833552777809544
1274,0.35,999.0,RQ,1.0,-,1.0,-,0.0339621652277042,0.9701097975306086
1275,0.35,999.0,ESS,1.0,-,-,1.0,0.0300705102818828,0.9681080762093336
1276,0.35,794.0,RBF,1.0,-,-,-,1.0,-17.2794280798789
1277,0.35,794.0,Matern,1.0,1.5,-,-,0.0212950528693029,0.9857681685840526
1278,0.35,794.0,RQ,1.0,-,1.0,-,0.0310226593462179,0.97510985268847
1279,0.35,794.0,ESS,1.0,-,-,1.0,1.0,-17.2794280798789
1280,0.35,936.0,RBF,1.0,-,-,-,0.0300886179552687,0.9671397383328608
1281,0.35,936.0,Matern,1.0,1.5,-,-,0.020696356904481,0.985253708552488
1282,0.35,936.0,RQ,1.0,-,1.0,-,0.0306430236647934,0.973715126772703
1283,0.35,936.0,ESS,1.0,-,-,1.0,0.0296501228440582,0.9687539877107544
1284,0.35,111.0,RBF,1.0,-,-,-,0.0325391832312183,0.9670622383665906
1285,0.35,111.0,Matern,1.0,1.5,-,-,0.0219290222361727,0.9861898148505056
1286,0.35,111.0,RQ,1.0,-,1.0,-,0.0363665179494231,0.9698559047784192
1287,0.35,111.0,ESS,1.0,-,-,1.0,1.0,-15.61653671595088
1288,0.35,816.0,RBF,1.0,-,-,-,0.0314466141861641,0.9646922063726094
1289,0.35,816.0,Matern,1.0,1.5,-,-,0.0207446726430188,0.9862843072710332
1290,0.35,816.0,RQ,1.0,-,1.0,-,0.0298959912932839,0.9748057628521992
1291,0.35,816.0,ESS,1.0,-,-,1.0,0.9797154130408448,-17.013646277167112
1292,0.35,968.0,RBF,1.0,-,-,-,0.0310165064675154,0.9760944508065376
1293,0.35,968.0,Matern,1.0,1.5,-,-,0.0223925833509636,0.9884157016104578
1294,0.35,968.0,RQ,1.0,-,1.0,-,0.0357160916502195,0.9734169994308722
1295,0.35,968.0,ESS,1.0,-,-,1.0,0.0310165062872238,0.9760944509591344
1296,0.35,48.0,RBF,1.0,-,-,-,0.0332183617230697,0.9610167893992076
1297,0.35,48.0,Matern,1.0,1.5,-,-,0.0222402713437764,0.9830038054133396
1298,0.35,48.0,RQ,1.0,-,1.0,-,0.0306237995799268,0.972818788953426
1299,0.35,48.0,ESS,1.0,-,-,1.0,0.0332183613408793,0.9610167903873214
1300,0.35,986.0,RBF,1.0,-,-,-,1.0,-16.692675533250124
1301,0.35,986.0,Matern,1.0,1.5,-,-,0.0215207983456171,0.9866317499218866
1302,0.35,986.0,RQ,1.0,-,1.0,-,0.0323330636054041,0.9753503561950008
1303,0.35,986.0,ESS,1.0,-,-,1.0,0.0336962726617161,0.9641831243028915
1304,0.35,829.0,RBF,1.0,-,-,-,0.0320681137563428,0.9660377618560104
1305,0.35,829.0,Matern,1.0,1.5,-,-,0.0218727430968127,0.984982103970678
1306,0.35,829.0,RQ,1.0,-,1.0,-,0.0308028971429332,0.9738326208484644
1307,0.35,829.0,ESS,1.0,-,-,1.0,0.0320680714254742,0.9660378149834108
1308,0.35,996.0,RBF,1.0,-,-,-,0.0288267200554999,0.966950815258545
1309,0.35,996.0,Matern,1.0,1.5,-,-,0.0203265724117116,0.9858665920952742
1310,0.35,996.0,RQ,1.0,-,1.0,-,0.0286486950918146,0.9764546568261762
1311,0.35,996.0,ESS,1.0,-,-,1.0,0.9951316316993752,-18.018398557674985
1312,0.35,272.0,RBF,1.0,-,-,-,0.0309196176499342,0.9712565219814367
1313,0.35,272.0,Matern,1.0,1.5,-,-,0.0217820470480711,0.9866087639459916
1314,0.35,272.0,RQ,1.0,-,1.0,-,0.0316282595265624,0.9757843280206768
1315,0.35,272.0,ESS,1.0,-,-,1.0,1.1085685419203914,-231.29992881140592
1316,0.35,759.0,RBF,1.0,-,-,-,1.0,-17.50224135096636
1317,0.35,759.0,Matern,1.0,1.5,-,-,0.0210440081325205,0.9873198841968308
1318,0.35,759.0,RQ,1.0,-,1.0,-,0.0309853060074055,0.9753722448323076
1319,0.35,759.0,ESS,1.0,-,-,1.0,0.9971404657391209,-17.431964063783088
1320,0.35,390.0,RBF,1.0,-,-,-,0.0329994795536579,0.9621586148827928
1321,0.35,390.0,Matern,1.0,1.5,-,-,0.021017706537216,0.986890343323799
1322,0.35,390.0,RQ,1.0,-,1.0,-,0.0313348840307564,0.9765550709718996
1323,0.35,390.0,ESS,1.0,-,-,1.0,1.0,-16.00325522954059
