,ratio,rndint,mape,r2
289,0.3,294.0,0.15759613090609131,0.562257973962167
290,0.3,725.0,0.14586823180733513,0.5887705007969408
291,0.3,582.0,0.1495102379269225,0.5898197419708902
292,0.3,731.0,0.14494200410735783,0.5837617419547325
293,0.3,249.0,0.14403417095172596,0.6240035411689486
294,0.3,791.0,0.15281206348304383,0.5729847769526505
295,0.3,35.0,0.15580906827122537,0.5605902481587054
296,0.3,180.0,0.14532769119748848,0.5829118990513431
297,0.3,510.0,0.1477979849705974,0.5699528686534681
298,0.3,593.0,0.14631464868246763,0.6190376163658273
299,0.3,634.0,0.14574517641083654,0.5778030620306893
300,0.35,678.0,0.15018302670443756,0.5453652322833005
301,0.35,147.0,0.13822066527843868,0.6128140197979771
302,0.35,561.0,0.14436521042824485,0.5908315658364147
303,0.35,237.0,0.14814117062373977,0.559255891776803
304,0.35,588.0,0.1483269330033917,0.574854153733195
305,0.35,951.0,0.13997492108958087,0.6287629511129499
306,0.35,490.0,0.14916176341257587,0.5820364953578345
307,0.35,395.0,0.14078903392060535,0.6055827939823497
308,0.35,877.0,0.1523051710125198,0.5789207936309252
309,0.35,297.0,0.15024165193562558,0.5804045999039092
310,0.35,721.0,0.14270424319655828,0.5894322514608683
311,0.35,711.0,0.1500655223691056,0.5860237060590068
312,0.35,985.0,0.14733594932436891,0.5835808950595733
313,0.35,171.0,0.15388576482927885,0.5788939554114689
314,0.35,75.0,0.14675960379626815,0.5680413917267422
315,0.35,16.0,0.1489106851507246,0.5701799943127112
316,0.35,669.0,0.13617931343982723,0.6039168981350843
317,0.35,530.0,0.14619636525483115,0.6010754519325616
318,0.35,999.0,0.14677562410481385,0.5815492979120107
319,0.35,794.0,0.1472751240158597,0.5760648236634285
320,0.35,936.0,0.1403836454942311,0.5953898902747317
321,0.35,111.0,0.15626873378194264,0.5806823029715551
322,0.35,816.0,0.14344620992149854,0.5878439283957959
323,0.35,968.0,0.15591392631172946,0.5851321860842156
324,0.35,48.0,0.14365637031717352,0.5715770406806
325,0.35,986.0,0.14652542113080327,0.5836190620110762
326,0.35,829.0,0.14619760109444982,0.5750666002537259
327,0.35,996.0,0.1387474482472439,0.5895245580674233
328,0.35,272.0,0.1503500348809672,0.5745919531355737
329,0.35,759.0,0.1449459199310456,0.5694713466558013
330,0.35,390.0,0.15484333170596384,0.5598218542213285
331,0.35,930.0,0.15003274112882917,0.5672710181494756
332,0.35,633.0,0.1498828488719147,0.5375058620948566
333,0.35,928.0,0.14149333701425096,0.6127763206811864
334,0.35,854.0,0.15087921124851256,0.5850408614138528
335,0.35,554.0,0.14848950747396836,0.5539427793994334
336,0.35,562.0,0.1512389587426642,0.5585769687526966
337,0.35,78.0,0.14881359989637818,0.5541088960882388
338,0.35,222.0,0.15093515761886425,0.5635307124136444
339,0.35,294.0,0.15388539809507776,0.5716030520123601
340,0.35,725.0,0.149167752003222,0.59057220167802
341,0.35,582.0,0.14886888695652314,0.5836809872444283
342,0.35,731.0,0.14537504616167957,0.5864176949166869
343,0.35,249.0,0.14983984122395097,0.6106930161936692
344,0.35,791.0,0.1539483867511831,0.5729415547086765
345,0.35,35.0,0.15230505482035686,0.5702390357716172
346,0.35,180.0,0.14443445825293408,0.5773813193537933
347,0.35,510.0,0.14960360810961235,0.5687736879031455
348,0.35,593.0,0.1455269552836682,0.6167258909998894
349,0.35,634.0,0.14621463394789438,0.5810405319717279
350,0.4,678.0,0.1521616711825686,0.5439787636033206
351,0.4,147.0,0.14071383092785508,0.6091609206420413
352,0.4,561.0,0.1484037283506325,0.5871034673841863
353,0.4,237.0,0.1477210525776446,0.5645760041826393
354,0.4,588.0,0.148548861067354,0.5720488754434419
355,0.4,951.0,0.1447167099242683,0.6130577463692644
356,0.4,490.0,0.14888713933992004,0.5834028347024494
357,0.4,395.0,0.1409695936496779,0.5981024349326404
358,0.4,877.0,0.1522443461370018,0.5810269429575899
359,0.4,297.0,0.14715738193711908,0.5829218489326126
360,0.4,721.0,0.14480227342377314,0.5824720049265407
361,0.4,711.0,0.1513025431064809,0.5736972436996459
362,0.4,985.0,0.14437414378161292,0.5959884268774289
363,0.4,171.0,0.1563825453305591,0.5794140871003362
364,0.4,75.0,0.14294907641768542,0.5817058179004797
365,0.4,16.0,0.14975588198659257,0.5831976777340144
366,0.4,669.0,0.14099903785810913,0.5952025786615585
367,0.4,530.0,0.14485300088176453,0.5937046351463757
368,0.4,999.0,0.14655078676107608,0.5815231525580523
369,0.4,794.0,0.14599890237944654,0.569742539074908
370,0.4,936.0,0.1376164423084169,0.5962523963392703
371,0.4,111.0,0.15472884758116406,0.5792831450135046
372,0.4,816.0,0.14439005661271195,0.5846819500223657
373,0.4,968.0,0.15601730361511118,0.5707422334820142
374,0.4,48.0,0.14431700482684898,0.5776453430018795
375,0.4,986.0,0.14721419846989156,0.5767201999897887
376,0.4,829.0,0.14579195309552667,0.5762811090035312
377,0.4,996.0,0.13686565896040842,0.6102409756040265
378,0.4,272.0,0.14982840732335834,0.581531295637941
379,0.4,759.0,0.14578109376087373,0.5748462638398855
380,0.4,390.0,0.16018657413350026,0.541772677286279
381,0.4,930.0,0.15031756598017226,0.5564427635411142
382,0.4,633.0,0.14747426472946001,0.5542911648958915
383,0.4,928.0,0.1468150072828987,0.594950022104862
384,0.4,854.0,0.15027284987716527,0.5773840399108271
385,0.4,554.0,0.14597679755015175,0.5594814424048336
386,0.4,562.0,0.14960440736492434,0.5748084475079391
387,0.4,78.0,0.1473236611320489,0.5626379141189835
388,0.4,222.0,0.14794867189061836,0.5763218806479371
389,0.4,294.0,0.15050984733830047,0.5816232164969614
390,0.4,725.0,0.1491572681121241,0.5942403089688719
391,0.4,582.0,0.1504151528863844,0.5790416904682045
392,0.4,731.0,0.15123607402445424,0.5751445503928171
393,0.4,249.0,0.1474774605519777,0.6118470509932029
394,0.4,791.0,0.15063561750478768,0.5796033018889322
395,0.4,35.0,0.1535198836583436,0.5721788742398486
396,0.4,180.0,0.1415518957011112,0.5893843680228588
397,0.4,510.0,0.14798425134237625,0.5739866637537421
398,0.4,593.0,0.14686948043446243,0.6059412744531154
399,0.4,634.0,0.14698147230500924,0.5807971162846159
400,0.45,678.0,0.15338860520203054,0.5519803928756246
401,0.45,147.0,0.14007175005598582,0.6064841383382704
402,0.45,561.0,0.1471490081659808,0.5920490009896886
403,0.45,237.0,0.14790408741554878,0.5586360722100505
404,0.45,588.0,0.14446377445676561,0.5790297056349545
405,0.45,951.0,0.1453560607569625,0.6120140659782592
406,0.45,490.0,0.15204288650284986,0.5771533737209471
407,0.45,395.0,0.14510276492009444,0.5944043915820445
408,0.45,877.0,0.15202240055567576,0.5769423366585409
409,0.45,297.0,0.14841991267841723,0.5821773348957558
410,0.45,721.0,0.14396407299077843,0.5820092732874056
411,0.45,711.0,0.1532518013070333,0.5770992521053104
412,0.45,985.0,0.14429307209359993,0.5996702240401395
413,0.45,171.0,0.15796364578007402,0.5714901470139724
414,0.45,75.0,0.1420268734984595,0.5871145039771064
415,0.45,16.0,0.14904365873361303,0.5944423662714524
416,0.45,669.0,0.1408930359592969,0.5907546127543983
417,0.45,530.0,0.1466158810881116,0.5913080326090647
418,0.45,999.0,0.14730162599195967,0.5660621443921338
419,0.45,794.0,0.1461156618975734,0.5596101960757649
420,0.45,936.0,0.14131680533760485,0.5943490969131797
421,0.45,111.0,0.15495245224313986,0.5812298705440939
422,0.45,816.0,0.1447574596857333,0.5912318776622542
423,0.45,968.0,0.15810915650897,0.5724479307115773
424,0.45,48.0,0.14412627879008402,0.5701689922872584
425,0.45,986.0,0.1453349498974049,0.5875900442209807
426,0.45,829.0,0.14574343909447707,0.5773417095908843
427,0.45,996.0,0.13900989971435165,0.6156964323967646
428,0.45,272.0,0.1495104001272942,0.5814559455306382
429,0.45,759.0,0.14932800347374717,0.5791265326993548
430,0.45,390.0,0.15691947236741643,0.539955301416588
431,0.45,930.0,0.15135988692729374,0.5522039769627618
432,0.45,633.0,0.1482856724619558,0.5630195424708904
433,0.45,928.0,0.14731745980948446,0.5928795632756865
434,0.45,854.0,0.14942576218965703,0.5858366606522252
435,0.45,554.0,0.14492866909583488,0.5626052717326475
436,0.45,562.0,0.1481289613566747,0.5707933930038029
437,0.45,78.0,0.14683559427792106,0.5692956473733937
438,0.45,222.0,0.14977049265201792,0.5651022687159464
439,0.45,294.0,0.14717373618783947,0.588892427465295
440,0.45,725.0,0.149961399516134,0.5920239327640158
441,0.45,582.0,0.15021212539077347,0.5821440163505829
442,0.45,731.0,0.1491971504308337,0.5752913769690753
443,0.45,249.0,0.14712563773300114,0.6064797156992474
444,0.45,791.0,0.1531002730535174,0.5718235470540507
445,0.45,35.0,0.15069024385520421,0.577650375592192
446,0.45,180.0,0.14436341631252,0.5803806351072162
447,0.45,510.0,0.1480408135717466,0.5646666806399122
448,0.45,593.0,0.14508069864711853,0.6133212306987641
449,0.45,634.0,0.14537219932100884,0.5859064381195476
450,0.5,678.0,0.15586118918818115,0.546682966845049
451,0.5,147.0,0.14257906975683698,0.5946911387829883
452,0.5,561.0,0.1460537228896137,0.5965884388037879
453,0.5,237.0,0.14650982412111566,0.5670135196025959
454,0.5,588.0,0.14574163998279305,0.576373981391901
455,0.5,951.0,0.1421223692860472,0.616068811550434
456,0.5,490.0,0.15344709103195386,0.5649076562828756
457,0.5,395.0,0.14647193737843672,0.5925019533726437
458,0.5,877.0,0.15046860996037376,0.5794240674833693
459,0.5,297.0,0.15258769321667398,0.5771939253432868
460,0.5,721.0,0.14428394983003937,0.581914123855984
461,0.5,711.0,0.15335523305808668,0.5734344382914867
462,0.5,985.0,0.14414045420826216,0.6046490794801856
463,0.5,171.0,0.15410524657817165,0.5753980031425574
464,0.5,75.0,0.14539354725504244,0.5805293030338297
465,0.5,16.0,0.14799808973623196,0.5955828294822727
466,0.5,669.0,0.14264539790936537,0.5776705516672822
467,0.5,530.0,0.14783614349684276,0.5921963542177944
468,0.5,999.0,0.14926966054677293,0.5657563626674198
469,0.5,794.0,0.14857858907797739,0.566255827454009
470,0.5,936.0,0.14246545500770616,0.5791645921383379
471,0.5,111.0,0.15422607226852364,0.5788256295109517
472,0.5,816.0,0.14213855181901758,0.5994090449051025
473,0.5,968.0,0.15465718656474187,0.5785391668913562
474,0.5,48.0,0.14372138050797867,0.5742560284980605
475,0.5,986.0,0.14612271386012038,0.5909823058953763
476,0.5,829.0,0.1443570773131086,0.5811634518893907
477,0.5,996.0,0.14244164317256172,0.602627515132071
478,0.5,272.0,0.1493010421877308,0.5748217376228568
479,0.5,759.0,0.1481254137806454,0.5826415279919455
480,0.5,390.0,0.1536850159236231,0.5414723586862278
481,0.5,930.0,0.15136779321804825,0.554247956428179
482,0.5,633.0,0.14849424542259215,0.5663850956908738
483,0.5,928.0,0.1477885103534785,0.5904191606348856
484,0.5,854.0,0.14964513322043405,0.5911915556934255
485,0.5,554.0,0.14309515965340389,0.5730500828827425
486,0.5,562.0,0.1473269167261138,0.5590649152238587
487,0.5,78.0,0.14699774900341683,0.5703010364460186
488,0.5,222.0,0.14880195274870345,0.5734272705205524
489,0.5,294.0,0.14691290600482368,0.5934199208290674
490,0.5,725.0,0.14776123944021924,0.5919726659555031
491,0.5,582.0,0.14984083404669807,0.5753511621100126
492,0.5,731.0,0.15043770482240515,0.5707374599386482
493,0.5,249.0,0.1443438702982793,0.6098709309026014
494,0.5,791.0,0.15326846304684122,0.5726938362908447
495,0.5,35.0,0.1499328813204141,0.5788618956277232
496,0.5,180.0,0.14505678437404607,0.5840373545534052
497,0.5,510.0,0.1497329661681978,0.5679970825601222
