,ratio,rndint,kernel,length_scale,nu,alpha,periodicity,mape,r2
3243,0.85,721.0,ESS,1.0,-,-,1.0,0.996250290742326,-17.10078708125816
3244,0.85,711.0,RBF,1.0,-,-,-,0.0605485549181671,0.8865212266368298
3245,0.85,711.0,Matern,1.0,1.5,-,-,0.0617522454525902,0.9072956910870617
3246,0.85,711.0,RQ,1.0,-,1.0,-,0.090258895965379,0.8394757782276484
3247,0.85,711.0,ESS,1.0,-,-,1.0,0.9984516084221,-16.606222456598367
3248,0.85,985.0,RBF,1.0,-,-,-,0.0560599948925819,0.8856463888425239
3249,0.85,985.0,Matern,1.0,1.5,-,-,0.0564355845929641,0.9178322610239624
3250,0.85,985.0,RQ,1.0,-,1.0,-,0.0860747482905492,0.8496661685699918
3251,0.85,985.0,ESS,1.0,-,-,1.0,0.0560595566066368,0.885649381738973
3252,0.85,171.0,RBF,1.0,-,-,-,1.0,-16.682488607904578
3253,0.85,171.0,Matern,1.0,1.5,-,-,0.0586261808548049,0.91567869575175
3254,0.85,171.0,RQ,1.0,-,1.0,-,0.0854174149650884,0.8586647363039691
3255,0.85,171.0,ESS,1.0,-,-,1.0,0.0567489970451161,0.9008242451465788
3256,0.85,75.0,RBF,1.0,-,-,-,0.0480763178065759,0.9352826706902738
3257,0.85,75.0,Matern,1.0,1.5,-,-,0.0556018399370171,0.9259604597016317
3258,0.85,75.0,RQ,1.0,-,1.0,-,0.0884521240306203,0.8467470204760482
3259,0.85,75.0,ESS,1.0,-,-,1.0,0.0480763178026622,0.9352826707066366
3260,0.85,16.0,RBF,1.0,-,-,-,0.0491379050941423,0.9180163213681872
3261,0.85,16.0,Matern,1.0,1.5,-,-,0.0581020143263215,0.9169013308291716
3262,0.85,16.0,RQ,1.0,-,1.0,-,0.0886968830142012,0.8507430773952045
3263,0.85,16.0,ESS,1.0,-,-,1.0,0.0491379050298165,0.918016321640266
3264,0.85,669.0,RBF,1.0,-,-,-,0.0572022831443364,0.904830834493072
3265,0.85,669.0,Matern,1.0,1.5,-,-,0.0568636614132999,0.922518942445134
3266,0.85,669.0,RQ,1.0,-,1.0,-,0.0871179686708358,0.8532315908798127
3267,0.85,669.0,ESS,1.0,-,-,1.0,0.0492883267133355,0.9372522347804996
3268,0.85,530.0,RBF,1.0,-,-,-,0.0493097013876526,0.9337289820785564
3269,0.85,530.0,Matern,1.0,1.5,-,-,0.0559364645593263,0.9248390926249852
3270,0.85,530.0,RQ,1.0,-,1.0,-,0.0818184998882549,0.8647951020865676
3271,0.85,530.0,ESS,1.0,-,-,1.0,0.0477971552640299,0.9395652402074264
3272,0.85,999.0,RBF,1.0,-,-,-,0.0614645260033034,0.8766217371268656
3273,0.85,999.0,Matern,1.0,1.5,-,-,0.0555352377395083,0.9183242012641047
3274,0.85,999.0,RQ,1.0,-,1.0,-,0.0875105904931598,0.8511573413136148
3275,0.85,999.0,ESS,1.0,-,-,1.0,0.0617521793292176,0.8777991717521759
3276,0.85,794.0,RBF,1.0,-,-,-,1.0,-16.834672040469886
3277,0.85,794.0,Matern,1.0,1.5,-,-,0.0572178976207711,0.9210257628984134
3278,0.85,794.0,RQ,1.0,-,1.0,-,0.0826492219393508,0.8624602067264064
3279,0.85,794.0,ESS,1.0,-,-,1.0,0.9988566593354822,-16.8024650317395
3280,0.85,936.0,RBF,1.0,-,-,-,0.0653066978199795,0.8520166900797795
3281,0.85,936.0,Matern,1.0,1.5,-,-,0.0609879471143059,0.903066867886998
3282,0.85,936.0,RQ,1.0,-,1.0,-,0.0878916244816134,0.8492922653730325
3283,0.85,936.0,ESS,1.0,-,-,1.0,0.0679820785398309,0.8333374739320043
3284,0.85,111.0,RBF,1.0,-,-,-,0.0586375979958,0.8924454826191804
3285,0.85,111.0,Matern,1.0,1.5,-,-,0.056614581998046,0.9179956233992516
3286,0.85,111.0,RQ,1.0,-,1.0,-,0.0882074896569472,0.8470298654002361
3287,0.85,111.0,ESS,1.0,-,-,1.0,0.9998927399583396,-16.851090917733735
3288,0.85,816.0,RBF,1.0,-,-,-,0.0477650169559637,0.9296840424990856
3289,0.85,816.0,Matern,1.0,1.5,-,-,0.0573002924807826,0.9234513667881123
3290,0.85,816.0,RQ,1.0,-,1.0,-,0.0949908112678136,0.832621524174951
3291,0.85,816.0,ESS,1.0,-,-,1.0,0.9952585740884125,-16.377692079152485
3292,0.85,968.0,RBF,1.0,-,-,-,0.0514019747560205,0.9234084204504074
3293,0.85,968.0,Matern,1.0,1.5,-,-,0.0570222222993204,0.9185015272002804
3294,0.85,968.0,RQ,1.0,-,1.0,-,0.0868070149579929,0.8445718460615028
3295,0.85,968.0,ESS,1.0,-,-,1.0,0.0514019740439196,0.9234084231122864
3296,0.85,48.0,RBF,1.0,-,-,-,0.0584336635059802,0.8902265117120722
3297,0.85,48.0,Matern,1.0,1.5,-,-,0.0559468421881133,0.9180212922367664
3298,0.85,48.0,RQ,1.0,-,1.0,-,0.0865415565428193,0.8493064512237479
3299,0.85,48.0,ESS,1.0,-,-,1.0,0.0584336631222893,0.8902265136287596
3300,0.85,986.0,RBF,1.0,-,-,-,1.0,-16.27438409116504
3301,0.85,986.0,Matern,1.0,1.5,-,-,0.0616508175811824,0.908698619805332
3302,0.85,986.0,RQ,1.0,-,1.0,-,0.1040175285578684,0.8064790552707738
3303,0.85,986.0,ESS,1.0,-,-,1.0,0.9999977836064284,-16.274272292859884
3304,0.85,829.0,RBF,1.0,-,-,-,0.0527995286589114,0.9178223373697144
3305,0.85,829.0,Matern,1.0,1.5,-,-,0.0553376241822629,0.927773112861728
3306,0.85,829.0,RQ,1.0,-,1.0,-,0.087621998920656,0.8554087174375191
3307,0.85,829.0,ESS,1.0,-,-,1.0,0.0527994804684704,0.917822556816837
3308,0.85,996.0,RBF,1.0,-,-,-,0.0541366474632854,0.9217557759635436
3309,0.85,996.0,Matern,1.0,1.5,-,-,0.0553761180280252,0.9274702481167733
3310,0.85,996.0,RQ,1.0,-,1.0,-,0.0843348417401639,0.8631132105160347
3311,0.85,996.0,ESS,1.0,-,-,1.0,0.99977648607363,-16.658573156222882
3312,0.85,272.0,RBF,1.0,-,-,-,0.9999634027750656,-16.798007510414603
3313,0.85,272.0,Matern,1.0,1.5,-,-,0.0544740116836575,0.9235998129706988
3314,0.85,272.0,RQ,1.0,-,1.0,-,0.0866013832624909,0.8484521006577209
3315,0.85,272.0,ESS,1.0,-,-,1.0,0.9954775273144156,-16.705785641088646
3316,0.85,759.0,RBF,1.0,-,-,-,1.0,-17.040404855954577
3317,0.85,759.0,Matern,1.0,1.5,-,-,0.0543083744102299,0.9290207675673704
3318,0.85,759.0,RQ,1.0,-,1.0,-,0.082869042984665,0.8603901784024544
3319,0.85,759.0,ESS,1.0,-,-,1.0,0.997315151485898,-16.977190594662623
3320,0.85,390.0,RBF,1.0,-,-,-,0.0604033147119637,0.8961174840972659
3321,0.85,390.0,Matern,1.0,1.5,-,-,0.0591548340150856,0.9188742829642248
3322,0.85,390.0,RQ,1.0,-,1.0,-,0.0966879302334549,0.8270578202204727
3323,0.85,390.0,ESS,1.0,-,-,1.0,0.9991404827541428,-16.332395759329167
3324,0.85,930.0,RBF,1.0,-,-,-,0.0641657781967703,0.8627496291549374
3325,0.85,930.0,Matern,1.0,1.5,-,-,0.0616641736419182,0.9042588092146582
3326,0.85,930.0,RQ,1.0,-,1.0,-,0.0902165822097629,0.8413635393292818
3327,0.85,930.0,ESS,1.0,-,-,1.0,0.9979894350272112,-16.70049827176792
3328,0.85,633.0,RBF,1.0,-,-,-,1.0,-16.54031683223656
3329,0.85,633.0,Matern,1.0,1.5,-,-,0.0620560969895105,0.9156911836354468
3330,0.85,633.0,RQ,1.0,-,1.0,-,0.094218506574196,0.8322083138954997
3331,0.85,633.0,ESS,1.0,-,-,1.0,0.9959217604961196,-16.45400660630934
3332,0.85,928.0,RBF,1.0,-,-,-,0.0564053466364084,0.8977488520703827
3333,0.85,928.0,Matern,1.0,1.5,-,-,0.0574015912284544,0.9172048266791748
3334,0.85,928.0,RQ,1.0,-,1.0,-,0.0925949697283618,0.8268651533029323
3335,0.85,928.0,ESS,1.0,-,-,1.0,0.9980317154855548,-16.858471200665285
3336,0.85,854.0,RBF,1.0,-,-,-,0.0542683418383842,0.9129332310442244
3337,0.85,854.0,Matern,1.0,1.5,-,-,0.0562638901555576,0.920617224034876
3338,0.85,854.0,RQ,1.0,-,1.0,-,0.0874278707061875,0.8478445037873945
3339,0.85,854.0,ESS,1.0,-,-,1.0,0.05426826482696,0.91293354440066
3340,0.85,554.0,RBF,1.0,-,-,-,0.0576650526299933,0.9019736147804304
3341,0.85,554.0,Matern,1.0,1.5,-,-,0.0610591216095399,0.9122491040968008
3342,0.85,554.0,RQ,1.0,-,1.0,-,0.0952054387625283,0.8295207959381314
3343,0.85,554.0,ESS,1.0,-,-,1.0,0.0576650429543614,0.9019736623078404
3344,0.85,562.0,RBF,1.0,-,-,-,0.9999851966742642,-17.015284437480283
3345,0.85,562.0,Matern,1.0,1.5,-,-,0.0577575535349334,0.9160800626742482
3346,0.85,562.0,RQ,1.0,-,1.0,-,0.0874881226505786,0.8508434846980734
3347,0.85,562.0,ESS,1.0,-,-,1.0,0.0535013690111673,0.9154067961916452
3348,0.85,78.0,RBF,1.0,-,-,-,0.0539892575186658,0.9094724611762168
3349,0.85,78.0,Matern,1.0,1.5,-,-,0.0607445057691386,0.9136474744669204
3350,0.85,78.0,RQ,1.0,-,1.0,-,0.0944965816715494,0.836183766306555
3351,0.85,78.0,ESS,1.0,-,-,1.0,0.9759400398646226,-16.0020384770347
3352,0.85,222.0,RBF,1.0,-,-,-,1.0,-16.278244741850106
3353,0.85,222.0,Matern,1.0,1.5,-,-,0.0575117660949083,0.9234582198039404
3354,0.85,222.0,RQ,1.0,-,1.0,-,0.0958861186610829,0.8358402869914352
3355,0.85,222.0,ESS,1.0,-,-,1.0,0.0560612408675429,0.8989125313850509
3356,0.85,294.0,RBF,1.0,-,-,-,0.0560814346748577,0.9048590451746884
3357,0.85,294.0,Matern,1.0,1.5,-,-,0.0581499435907021,0.9167103332749824
3358,0.85,294.0,RQ,1.0,-,1.0,-,0.0885997118936997,0.8527591065033058
3359,0.85,294.0,ESS,1.0,-,-,1.0,0.0568940264168527,0.8995320129016162
3360,0.85,725.0,RBF,1.0,-,-,-,0.0592632228115743,0.8949822384362054
3361,0.85,725.0,Matern,1.0,1.5,-,-,0.0617631412845049,0.9110866029941722
3362,0.85,725.0,RQ,1.0,-,1.0,-,0.0938312091764653,0.8365760937013231
3363,0.85,725.0,ESS,1.0,-,-,1.0,0.9985464661616388,-16.408774851307736
3364,0.85,582.0,RBF,1.0,-,-,-,0.0568609936371774,0.9040855595152222
3365,0.85,582.0,Matern,1.0,1.5,-,-,0.0589314645657387,0.9206492970505704
3366,0.85,582.0,RQ,1.0,-,1.0,-,0.0936400280586277,0.8370291607214195
3367,0.85,582.0,ESS,1.0,-,-,1.0,0.9987250995654192,-16.490275333210167
3368,0.85,731.0,RBF,1.0,-,-,-,0.0557663339016177,0.9024239035736974
3369,0.85,731.0,Matern,1.0,1.5,-,-,0.0594317314512356,0.916714961841093
3370,0.85,731.0,RQ,1.0,-,1.0,-,0.0858305704169889,0.8580234935913384
3371,0.85,731.0,ESS,1.0,-,-,1.0,0.9994524815218594,-16.71149852978092
3372,0.85,249.0,RBF,1.0,-,-,-,0.0535660269823811,0.9029193165557736
3373,0.85,249.0,Matern,1.0,1.5,-,-,0.0540088825205036,0.9299430224290344
3374,0.85,249.0,RQ,1.0,-,1.0,-,0.089267358438226,0.8511856585022515
3375,0.85,249.0,ESS,1.0,-,-,1.0,0.9968719123991984,-16.408690265185157
3376,0.85,791.0,RBF,1.0,-,-,-,0.055638922843956,0.91589966295416
3377,0.85,791.0,Matern,1.0,1.5,-,-,0.0592952770826842,0.9187038523353084
3378,0.85,791.0,RQ,1.0,-,1.0,-,0.0888896951668583,0.8453292071071439
3379,0.85,791.0,ESS,1.0,-,-,1.0,0.0556389040646603,0.9158997321154896
3380,0.85,35.0,RBF,1.0,-,-,-,0.0545824771042364,0.9054210358637595
3381,0.85,35.0,Matern,1.0,1.5,-,-,0.0609321042351971,0.911216039440136
3382,0.85,35.0,RQ,1.0,-,1.0,-,0.0919058073765431,0.8362532595440334
3383,0.85,35.0,ESS,1.0,-,-,1.0,0.9984350908263192,-16.73280012458554
3384,0.85,180.0,RBF,1.0,-,-,-,0.0518335581982497,0.9204341688340127
3385,0.85,180.0,Matern,1.0,1.5,-,-,0.0582445190434206,0.9222097044334868
3386,0.85,180.0,RQ,1.0,-,1.0,-,0.0868113582601254,0.8577485317662146
3387,0.85,180.0,ESS,1.0,-,-,1.0,0.05183245035044,0.9204392532311272
3388,0.85,510.0,RBF,1.0,-,-,-,0.9999979090041036,-16.721672829394215
3389,0.85,510.0,Matern,1.0,1.5,-,-,0.0583275892236278,0.9168281828761872
3390,0.85,510.0,RQ,1.0,-,1.0,-,0.0846040034884672,0.8590118614303004
3391,0.85,510.0,ESS,1.0,-,-,1.0,0.999975456069407,-16.721171782377013
3392,0.85,593.0,RBF,1.0,-,-,-,0.0582299857111292,0.9011489352809026
3393,0.85,593.0,Matern,1.0,1.5,-,-,0.0560774203699202,0.9241812110954404
3394,0.85,593.0,RQ,1.0,-,1.0,-,0.0863981654982256,0.8555181805289735
3395,0.85,593.0,ESS,1.0,-,-,1.0,0.058229937791491,0.9011491168429934
3396,0.85,634.0,RBF,1.0,-,-,-,0.0530946956869493,0.9115898567035698
3397,0.85,634.0,Matern,1.0,1.5,-,-,0.058596496025126,0.9140683502524573
3398,0.85,634.0,RQ,1.0,-,1.0,-,0.0888517788468717,0.8476738307770442
3399,0.85,634.0,ESS,1.0,-,-,1.0,0.0530946923066414,0.9115898756708763
3400,0.9,678.0,RBF,1.0,-,-,-,0.0743198040996693,0.8352964336531968
3401,0.9,678.0,Matern,1.0,1.5,-,-,0.0706683678870719,0.8867766338264756
3402,0.9,678.0,RQ,1.0,-,1.0,-,0.1014906894204418,0.8005909874225616
3403,0.9,678.0,ESS,1.0,-,-,1.0,0.9975201732355158,-16.849544261961885
3404,0.9,147.0,RBF,1.0,-,-,-,0.0707265074733654,0.8482813463084999
3405,0.9,147.0,Matern,1.0,1.5,-,-,0.0640199588531603,0.8943377153755544
3406,0.9,147.0,RQ,1.0,-,1.0,-,0.1030383925034549,0.7935744231239793
3407,0.9,147.0,ESS,1.0,-,-,1.0,0.0673410938884898,0.8660895715772302
3408,0.9,561.0,RBF,1.0,-,-,-,0.0752194894968788,0.8163094619377632
3409,0.9,561.0,Matern,1.0,1.5,-,-,0.0760770444491424,0.8680752052406225
3410,0.9,561.0,RQ,1.0,-,1.0,-,0.1180489282346865,0.741764078870964
3411,0.9,561.0,ESS,1.0,-,-,1.0,0.9924106338338294,-16.417373771504174
3412,0.9,237.0,RBF,1.0,-,-,-,0.0730332574007893,0.8608395306159966
3413,0.9,237.0,Matern,1.0,1.5,-,-,0.073987228388902,0.8823866382386898
3414,0.9,237.0,RQ,1.0,-,1.0,-,0.1148689199008432,0.7705024384466189
3415,0.9,237.0,ESS,1.0,-,-,1.0,0.9640927248592764,-17.48359222784944
3416,0.9,588.0,RBF,1.0,-,-,-,0.0745947918448164,0.8283820107349692
3417,0.9,588.0,Matern,1.0,1.5,-,-,0.0728311109434706,0.8724352493315193
3418,0.9,588.0,RQ,1.0,-,1.0,-,0.1045555275505807,0.7931824232445303
3419,0.9,588.0,ESS,1.0,-,-,1.0,0.074594781142397,0.8283820914539626
3420,0.9,951.0,RBF,1.0,-,-,-,0.0695616514612513,0.8732338726120512
3421,0.9,951.0,Matern,1.0,1.5,-,-,0.068626372714748,0.8904816030040729
3422,0.9,951.0,RQ,1.0,-,1.0,-,0.1082519166435062,0.7834820215636396
3423,0.9,951.0,ESS,1.0,-,-,1.0,0.0695616193421998,0.873234026141026
3424,0.9,490.0,RBF,1.0,-,-,-,0.0642750834238743,0.8765189989291554
3425,0.9,490.0,Matern,1.0,1.5,-,-,0.0656628873925869,0.8966406026326421
3426,0.9,490.0,RQ,1.0,-,1.0,-,0.0992262855411861,0.8076949102352682
3427,0.9,490.0,ESS,1.0,-,-,1.0,0.9975266540504056,-16.944835378168147
3428,0.9,395.0,RBF,1.0,-,-,-,0.0676733526573682,0.8655039855997274
3429,0.9,395.0,Matern,1.0,1.5,-,-,0.0687050456932606,0.8905215647621201
3430,0.9,395.0,RQ,1.0,-,1.0,-,0.1064653572113709,0.7954858572280228
3431,0.9,395.0,ESS,1.0,-,-,1.0,0.9999999003746026,-16.432759113279076
3432,0.9,877.0,RBF,1.0,-,-,-,1.0,-16.76125412405546
3433,0.9,877.0,Matern,1.0,1.5,-,-,0.0732452401956038,0.8752462267004871
3434,0.9,877.0,RQ,1.0,-,1.0,-,0.1028801620740392,0.7916476333170496
3435,0.9,877.0,ESS,1.0,-,-,1.0,0.0725528216474,0.8567312834451835
3436,0.9,297.0,RBF,1.0,-,-,-,0.0819593380937777,0.7765927570603252
3437,0.9,297.0,Matern,1.0,1.5,-,-,0.077994189614053,0.843432219119991
3438,0.9,297.0,RQ,1.0,-,1.0,-,0.1024364044728252,0.7926917776580487
3439,0.9,297.0,ESS,1.0,-,-,1.0,0.9970614671229182,-16.637183223509656
3440,0.9,721.0,RBF,1.0,-,-,-,0.0648998794447442,0.8864993952114238
3441,0.9,721.0,Matern,1.0,1.5,-,-,0.0687688708857604,0.8943475130946997
3442,0.9,721.0,RQ,1.0,-,1.0,-,0.0997207181295631,0.8118764539599891
3443,0.9,721.0,ESS,1.0,-,-,1.0,0.9967004594546064,-16.818798042319603
3444,0.9,711.0,RBF,1.0,-,-,-,0.0709796056581096,0.8545027729323571
3445,0.9,711.0,Matern,1.0,1.5,-,-,0.0726943025592413,0.8794713583710907
3446,0.9,711.0,RQ,1.0,-,1.0,-,0.1063036576558009,0.7872056856875186
3447,0.9,711.0,ESS,1.0,-,-,1.0,0.998475961427476,-16.736652782328253
3448,0.9,985.0,RBF,1.0,-,-,-,1.0,-16.804207109674916
3449,0.9,985.0,Matern,1.0,1.5,-,-,0.0716486043926376,0.8844918001777851
3450,0.9,985.0,RQ,1.0,-,1.0,-,0.1058312635211759,0.78769736432783
3451,0.9,985.0,ESS,1.0,-,-,1.0,0.0783238494514906,0.8348814122346248
3452,0.9,171.0,RBF,1.0,-,-,-,1.0,-16.62506175846496
3453,0.9,171.0,Matern,1.0,1.5,-,-,0.0732764529618803,0.8753396030755446
3454,0.9,171.0,RQ,1.0,-,1.0,-,0.1080616054851948,0.7878911246576151
3455,0.9,171.0,ESS,1.0,-,-,1.0,0.0659079702019417,0.8891158394014892
3456,0.9,75.0,RBF,1.0,-,-,-,0.0706804367002505,0.8558031614237999
3457,0.9,75.0,Matern,1.0,1.5,-,-,0.071604960954249,0.8825345988127131
3458,0.9,75.0,RQ,1.0,-,1.0,-,0.1013796514264105,0.7984656565256539
3459,0.9,75.0,ESS,1.0,-,-,1.0,0.9986442866205972,-16.779855973643357
3460,0.9,16.0,RBF,1.0,-,-,-,0.0715209414284009,0.8380654215202819
3461,0.9,16.0,Matern,1.0,1.5,-,-,0.0736144349051735,0.869271936658931
3462,0.9,16.0,RQ,1.0,-,1.0,-,0.1053309012161696,0.7915913061680535
3463,0.9,16.0,ESS,1.0,-,-,1.0,0.0715209411179446,0.8380654231610098
3464,0.9,669.0,RBF,1.0,-,-,-,0.0680719602964118,0.864292761779917
3465,0.9,669.0,Matern,1.0,1.5,-,-,0.0716555807686185,0.8862316536805829
3466,0.9,669.0,RQ,1.0,-,1.0,-,0.1090084529107924,0.7840635234442174
3467,0.9,669.0,ESS,1.0,-,-,1.0,0.0730630982856943,0.8391713260974536
3468,0.9,530.0,RBF,1.0,-,-,-,0.0646092308515983,0.8879815229847193
3469,0.9,530.0,Matern,1.0,1.5,-,-,0.0670941427607971,0.8983825883505296
3470,0.9,530.0,RQ,1.0,-,1.0,-,0.0948325585967987,0.8236126505622233
3471,0.9,530.0,ESS,1.0,-,-,1.0,0.0585468899424989,0.9148119472824148
3472,0.9,999.0,RBF,1.0,-,-,-,0.0797838183632552,0.8239312805690728
3473,0.9,999.0,Matern,1.0,1.5,-,-,0.0700832038854122,0.8777803531400901
3474,0.9,999.0,RQ,1.0,-,1.0,-,0.1060103644552665,0.7854316169549527
3475,0.9,999.0,ESS,1.0,-,-,1.0,0.0813470952732498,0.8134130824041461
3476,0.9,794.0,RBF,1.0,-,-,-,1.0,-16.89212305098596
3477,0.9,794.0,Matern,1.0,1.5,-,-,0.0721526773272962,0.8745365466170714
3478,0.9,794.0,RQ,1.0,-,1.0,-,0.0983706632810688,0.8064893826094817
3479,0.9,794.0,ESS,1.0,-,-,1.0,0.9992418997105024,-16.872590619962043
3480,0.9,936.0,RBF,1.0,-,-,-,0.0854894935072985,0.7681903072132069
3481,0.9,936.0,Matern,1.0,1.5,-,-,0.0788147173811785,0.8382028372834611
3482,0.9,936.0,RQ,1.0,-,1.0,-,0.1038174932275281,0.7798869009034691
3483,0.9,936.0,ESS,1.0,-,-,1.0,0.0817149969820936,0.7940223199791561
3484,0.9,111.0,RBF,1.0,-,-,-,0.0727408198462602,0.8327101534330589
3485,0.9,111.0,Matern,1.0,1.5,-,-,0.0732692475155425,0.8700222518424019
3486,0.9,111.0,RQ,1.0,-,1.0,-,0.1130245790698838,0.7603973070640906
3487,0.9,111.0,ESS,1.0,-,-,1.0,0.9987854008590604,-16.75020931172742
3488,0.9,816.0,RBF,1.0,-,-,-,0.0636537561217692,0.8936544417563907
3489,0.9,816.0,Matern,1.0,1.5,-,-,0.0719297963038968,0.8893015468271123
3490,0.9,816.0,RQ,1.0,-,1.0,-,0.110146317458384,0.7786425082283114
3491,0.9,816.0,ESS,1.0,-,-,1.0,0.9980577694133046,-16.489537292934305
3492,0.9,968.0,RBF,1.0,-,-,-,0.0699052282616311,0.8681505473707312
3493,0.9,968.0,Matern,1.0,1.5,-,-,0.0671669357890674,0.8906743522775894
3494,0.9,968.0,RQ,1.0,-,1.0,-,0.1018212387197845,0.7924144278529809
3495,0.9,968.0,ESS,1.0,-,-,1.0,0.0699052272970326,0.8681505516427853
3496,0.9,48.0,RBF,1.0,-,-,-,0.0692509875807824,0.8431730772869205
3497,0.9,48.0,Matern,1.0,1.5,-,-,0.0670084993839168,0.8836721684142367
3498,0.9,48.0,RQ,1.0,-,1.0,-,0.0985228773211709,0.8062426938603282
3499,0.9,48.0,ESS,1.0,-,-,1.0,0.0692509862941846,0.8431730847117275
3500,0.9,986.0,RBF,1.0,-,-,-,1.0,-16.476374549614057
3501,0.9,986.0,Matern,1.0,1.5,-,-,0.0734234896668694,0.8719563650315996
3502,0.9,986.0,RQ,1.0,-,1.0,-,0.1151199691107464,0.76026163524171
3503,0.9,986.0,ESS,1.0,-,-,1.0,0.9999966538937928,-16.476230984915485
3504,0.9,829.0,RBF,1.0,-,-,-,0.072285239638504,0.864152000441154
3505,0.9,829.0,Matern,1.0,1.5,-,-,0.072156420491876,0.8835523304754871
3506,0.9,829.0,RQ,1.0,-,1.0,-,0.1056983859167707,0.794903156788475
3507,0.9,829.0,ESS,1.0,-,-,1.0,0.072285214319977,0.8641521274439734
3508,0.9,996.0,RBF,1.0,-,-,-,0.0635230604926571,0.8993678193417927
3509,0.9,996.0,Matern,1.0,1.5,-,-,0.0670544852147126,0.9047042232899828
3510,0.9,996.0,RQ,1.0,-,1.0,-,0.1062600244397993,0.8032664776479741
3511,0.9,996.0,ESS,1.0,-,-,1.0,0.999534096081309,-16.565616540242857
3512,0.9,272.0,RBF,1.0,-,-,-,0.9999960690203354,-16.677899346047504
3513,0.9,272.0,Matern,1.0,1.5,-,-,0.0694958834071909,0.8831563218378972
3514,0.9,272.0,RQ,1.0,-,1.0,-,0.1060499798997405,0.7833354865555997
3515,0.9,272.0,ESS,1.0,-,-,1.0,0.9976157543289318,-16.630593154876408
3516,0.9,759.0,RBF,1.0,-,-,-,1.0,-16.956791948286195
3517,0.9,759.0,Matern,1.0,1.5,-,-,0.0718083086067848,0.8822386340736793
3518,0.9,759.0,RQ,1.0,-,1.0,-,0.100369120886736,0.7997657980198587
3519,0.9,759.0,ESS,1.0,-,-,1.0,0.9979845410624067,-16.910100471830035
3520,0.9,390.0,RBF,1.0,-,-,-,0.0705935777933165,0.8586607802432362
3521,0.9,390.0,Matern,1.0,1.5,-,-,0.0728502656776357,0.8807419244067023
3522,0.9,390.0,RQ,1.0,-,1.0,-,0.1168718720623863,0.7577906503903414
3523,0.9,390.0,ESS,1.0,-,-,1.0,0.9991911592777784,-16.47680834932478
3524,0.9,930.0,RBF,1.0,-,-,-,0.0779869487351701,0.8215863257971283
3525,0.9,930.0,Matern,1.0,1.5,-,-,0.076444875578854,0.8562207628495246
3526,0.9,930.0,RQ,1.0,-,1.0,-,0.1039604585982992,0.7888383557815701
3527,0.9,930.0,ESS,1.0,-,-,1.0,0.9981334898760376,-16.768294634954795
3528,0.9,633.0,RBF,1.0,-,-,-,1.0,-16.459154870999544
3529,0.9,633.0,Matern,1.0,1.5,-,-,0.075653595595679,0.8747461822329257
3530,0.9,633.0,RQ,1.0,-,1.0,-,0.1156942144529629,0.7562703715294598
3531,0.9,633.0,ESS,1.0,-,-,1.0,0.9974776469596502,-16.404486334841838
3532,0.9,928.0,RBF,1.0,-,-,-,0.0701773047532817,0.8421208946534248
3533,0.9,928.0,Matern,1.0,1.5,-,-,0.0746852898353773,0.8686497959410195
3534,0.9,928.0,RQ,1.0,-,1.0,-,0.1152766397607914,0.7453709546645422
3535,0.9,928.0,ESS,1.0,-,-,1.0,0.9988073631754064,-16.660458758494254
3536,0.9,854.0,RBF,1.0,-,-,-,0.0764012380803296,0.8464492684256358
3537,0.9,854.0,Matern,1.0,1.5,-,-,0.0714305043347249,0.8799497215680786
3538,0.9,854.0,RQ,1.0,-,1.0,-,0.1032623363576708,0.7906631954898332
3539,0.9,854.0,ESS,1.0,-,-,1.0,0.0764011217805438,0.8464498001926848
3540,0.9,554.0,RBF,1.0,-,-,-,0.0703588122356344,0.8714671209933986
3541,0.9,554.0,Matern,1.0,1.5,-,-,0.0772968251671495,0.8777024550424937
3542,0.9,554.0,RQ,1.0,-,1.0,-,0.1213762397393153,0.7418495786897964
3543,0.9,554.0,ESS,1.0,-,-,1.0,0.0703588035690678,0.8714671810814287
3544,0.9,562.0,RBF,1.0,-,-,-,0.0781217993943273,0.8161431187919516
3545,0.9,562.0,Matern,1.0,1.5,-,-,0.0738089702208284,0.8689524087306161
3546,0.9,562.0,RQ,1.0,-,1.0,-,0.1077650004275154,0.7802843446400984
3547,0.9,562.0,ESS,1.0,-,-,1.0,0.0738275505401431,0.8452450129379403
3548,0.9,78.0,RBF,1.0,-,-,-,0.0850918275336714,0.7842040766591944
3549,0.9,78.0,Matern,1.0,1.5,-,-,0.0814805398662212,0.8510559048649994
3550,0.9,78.0,RQ,1.0,-,1.0,-,0.1193409690500844,0.7436843305637595
3551,0.9,78.0,ESS,1.0,-,-,1.0,0.9914175883887808,-16.33284110870163
3552,0.9,222.0,RBF,1.0,-,-,-,1.0,-16.41919694613178
3553,0.9,222.0,Matern,1.0,1.5,-,-,0.0692945490306033,0.8863771211373797
3554,0.9,222.0,RQ,1.0,-,1.0,-,0.1128522933805317,0.7709886793348281
3555,0.9,222.0,ESS,1.0,-,-,1.0,0.0654566410994445,0.8650582713607746
3556,0.9,294.0,RBF,1.0,-,-,-,0.077449997805908,0.8274127713500758
3557,0.9,294.0,Matern,1.0,1.5,-,-,0.0754326707024499,0.8761629629601595
3558,0.9,294.0,RQ,1.0,-,1.0,-,0.1076669092751848,0.7860300960644138
